region_start;region_end;label;instrument
0.0;0.232199546;silence;
0.232199546;7.430385487000001;intro;p
7.476825396000001;45.278911563;theme_01_01;tp,ts,p,b,dr
45.325351473000005;81.919999999;solo_01_01;s_tp,b_p,b_b,b_dr
81.966439909;117.88770975;solo_01_02;s_tp,b_p,b_b,b_dr
117.934149659;153.553560089;solo_01_03;s_tp,s_ts,b_p,b_b,b_dr
153.576780045;188.406712017;solo_02_01;s_ts,b_p,b_b,b_dr
188.45315192700002;222.749024942;solo_02_02;s_ts,b_p,b_b,b_dr
222.795464852;257.25387755;solo_02_03;s_ts,b_p,b_b,b_dr
257.32353741400004;291.1317913820001;solo_03_01;s_p,b_b,b_dr
291.201451247;325.17224489700004;solo_03_02;s_p,b_b,b_dr
325.195464852;359.096598638;solo_04_01;s_b,s_tp,b_p,b_dr
359.11981859400004;393.27637188100005;theme_02_01;tp,ts,dr,p,b
393.322811791;428.454603174;theme_02_02;tp,ts,p,b,dr
428.501043083;454.623492062;outro;tp,ts,p,b,dr
454.623492062;457.9066666666667;silence;
